playerid,Name,Team,GS,G,IP,W,L,QS,SV,HLD,H,ER,HR,SO,BB,WHIP,K/9,BB/9,ERA,FIP,WAR,RA9-WAR,ADP
9803,Miles Mikolas,STL,26,26,141.0,7.779310344827586,8.751724137931035,10.696551724137931,0.0,0.0,150.72413793103448,70.01379310344828,21.393103448275863,97.24137931034484,34.03448275862069,1.31,6.18,2.15,4.46,4.6,1.1668965517241379,1.0696551724137933,478.1
15488,Antonio Senzatela,COL,31,31,174.0,7.733333333333333,12.566666666666665,9.666666666666666,0.0,0.0,216.53333333333333,108.26666666666667,29.0,113.10000000000001,50.26666666666666,1.54,5.87,2.61,5.62,5.06,1.16,0.87,571.6
17859,Adbert Alzolay,CHC,23,27,95.0,5.2362204724409445,6.732283464566929,5.984251968503937,0.0,0.7480314960629921,92.75590551181102,48.62204724409449,15.708661417322835,92.75590551181102,34.40944881889764,1.34,8.75,3.27,4.61,4.55,0.8976377952755905,0.8976377952755905,356.6
12917,Dylan Bundy,MIN,29,29,157.0,8.512048192771084,10.403614457831326,10.403614457831326,0.0,0.0,163.62048192771087,87.01204819277109,27.427710843373497,141.86746987951807,53.90963855421687,1.38,8.13,3.1,4.98,4.79,1.1349397590361445,1.0403614457831327,450.0
16561,Austin Gomber,COL,29,29,137.0,6.936708860759493,10.405063291139241,6.936708860759493,0.0,0.0,151.7405063291139,80.63924050632912,24.27848101265823,123.12658227848101,53.75949367088607,1.51,8.1,3.56,5.34,4.96,1.040506329113924,1.2139240506329112,516.0
14212,Josh Hader,MIL,0,67,67.0,4.0,3.0,0.0,26.0,2.0,43.0,22.0,8.0,107.0,28.0,1.05,14.34,3.7,2.95,2.95,1.2000000000000002,1.4,33.1
5372,Michael Pineda,,29,29,159.0,8.568862275449103,10.47305389221557,10.47305389221557,0.0,0.0,173.28143712574848,85.68862275449102,28.562874251497007,125.67664670658682,39.98802395209581,1.35,7.11,2.29,4.87,4.77,1.1425149700598802,1.1425149700598802,437.8
12049,Kyle Hendricks,CHC,31,31,179.0,8.755434782608695,12.646739130434781,12.646739130434781,0.0,0.0,202.3478260869565,99.22826086956522,31.130434782608695,125.49456521739131,43.77717391304348,1.38,6.31,2.21,4.99,4.94,1.1673913043478261,0.9728260869565217,280.4
21455,Kris Bubic,KCR,23,23,108.0,6.096774193548387,6.967741935483871,7.838709677419355,0.0,0.0,107.12903225806451,54.0,14.806451612903224,94.93548387096774,47.903225806451616,1.43,7.87,3.98,4.51,4.64,1.0451612903225806,1.3935483870967742,495.8
23550,Aaron Ashby,MIL,6,61,81.0,4.5,3.6,2.7,0.9,9.0,68.4,30.599999999999998,8.1,94.5,37.8,1.3,10.49,4.15,3.43,3.63,1.0799999999999998,1.26,270.8
9434,Dallas Keuchel,CHW,29,29,162.0,9.055900621118013,10.062111801242235,11.06832298136646,0.0,0.0,183.1304347826087,84.52173913043478,22.13664596273292,103.63975155279503,57.35403726708075,1.48,5.72,3.18,4.69,4.89,1.2074534161490682,1.3080745341614908,558.4
17149,Domingo Germán,NYY,13,51,90.0,4.954128440366973,4.954128440366973,4.128440366972478,0.0,0.8256880733944955,85.87155963302753,42.935779816513765,14.862385321100918,93.30275229357798,27.24770642201835,1.25,9.33,2.69,4.29,4.29,0.9908256880733944,0.9082568807339451,401.7
18000,Triston McKenzie,CLE,23,23,115.0,6.5983606557377055,7.540983606557377,7.540983606557377,0.0,0.0,103.68852459016394,58.442622950819676,19.795081967213115,126.31147540983608,50.90163934426229,1.35,9.95,3.99,4.59,4.69,1.1311475409836065,1.2254098360655739,234.3
11836,Taijuan Walker,NYM,29,29,160.0,8.674698795180722,10.602409638554217,11.566265060240964,0.0,0.0,159.03614457831327,81.9277108433735,26.987951807228914,144.57831325301206,56.86746987951807,1.35,8.14,3.19,4.62,4.73,1.0602409638554218,0.7710843373493976,375.8
23798,Randy Dobnak,MIN,23,35,103.0,5.971014492753623,6.717391304347826,5.971014492753623,0.0,0.7463768115942029,118.67391304347827,55.23188405797102,12.68840579710145,65.68115942028984,32.84057971014492,1.47,5.73,2.87,4.81,4.64,0.8210144927536234,0.6717391304347826,595.9
18331,James Kaprielian,OAK,23,37,105.0,5.25,6.749999999999999,6.749999999999999,0.0,0.75,100.5,52.5,17.25,102.75,36.0,1.3,8.81,3.07,4.52,4.54,0.8250000000000001,0.8250000000000001,354.9
19312,Cal Quantrill,CLE,29,29,165.0,8.78698224852071,11.715976331360947,11.715976331360947,0.0,0.0,171.8343195266272,87.86982248520711,26.36094674556213,135.71005917159763,55.650887573964496,1.38,7.44,3.02,4.78,4.78,1.0739644970414202,1.3668639053254439,261.5
15440,Matthew Boyd,,15,15,81.0,5.0,5.0,6.0,0.0,0.0,77.0,38.0,13.0,81.0,24.0,1.25,9.0,2.64,4.28,4.36,1.1,1.1,595.5
10233,Aroldis Chapman,NYY,0,64,64.0,4.0,2.0,0.0,32.0,2.0,42.0,21.0,6.0,97.0,32.0,1.16,13.71,4.49,2.92,3.05,1.1,1.2,84.2
sa3005315,Hunter Greene,CIN,19,19,103.0,5.5675675675675675,6.495495495495495,7.423423423423423,0.0,0.0,101.14414414414414,54.74774774774775,17.63063063063063,103.92792792792793,41.75675675675676,1.39,9.09,3.68,4.8,4.76,1.0207207207207207,1.0207207207207207,438.2
18383,Mike Soroka,ATL,18,18,100.0,5.88235294117647,5.88235294117647,7.8431372549019605,0.0,0.0,105.88235294117648,49.01960784313725,13.725490196078432,80.3921568627451,31.372549019607842,1.37,7.25,2.79,4.45,4.38,1.0784313725490198,1.0784313725490198,516.5
16918,Luke Weaver,ARI,26,26,133.0,7.6,9.5,8.549999999999999,0.0,0.0,137.75,70.3,22.8,124.45,44.65,1.36,8.37,2.99,4.75,4.6,1.0450000000000002,1.1400000000000001,468.7
24580,Josiah Gray,WSN,24,24,131.0,6.597122302158273,8.482014388489208,8.482014388489208,0.0,0.0,130.05755395683454,73.51079136690647,25.44604316546763,128.1726618705036,51.83453237410072,1.39,8.85,3.55,5.06,5.07,1.0366906474820143,0.8482014388489209,285.2
13449,Taylor Rogers,MIN,0,67,67.0,4.0,3.0,0.0,24.0,4.0,56.0,23.0,7.0,84.0,19.0,1.12,11.34,2.59,3.13,3.0,1.1,1.2000000000000002,202.3
21032,Emmanuel Clase,CLE,0,67,67.0,4.0,3.0,0.0,31.0,2.0,55.0,22.0,6.0,80.0,21.0,1.15,10.71,2.88,2.92,2.93,1.1,1.3,60.5
16933,Elieser Hernandez,MIA,26,26,122.0,6.9714285714285715,8.714285714285714,8.714285714285714,0.0,0.0,117.64285714285714,61.87142857142857,21.785714285714285,116.77142857142857,36.6,1.27,8.61,2.73,4.54,4.62,0.9585714285714286,0.8714285714285714,331.9
27468,Reid Detmers,LAA,16,16,79.0,5.266666666666667,4.388888888888888,6.144444444444445,0.0,0.0,71.97777777777777,37.74444444444445,13.166666666666666,83.38888888888889,29.844444444444445,1.3,9.59,3.44,4.32,4.43,0.9655555555555556,1.0533333333333332,424.4
12718,Adrian Houser,MIL,28,28,130.0,6.97986577181208,8.724832214765101,8.724832214765101,0.0,0.0,138.7248322147651,68.9261744966443,16.57718120805369,97.71812080536913,54.966442953020135,1.49,6.77,3.84,4.76,4.77,0.9597315436241611,0.9597315436241611,428.8
17735,Tyler Alexander,DET,21,45,108.0,5.5588235294117645,7.147058823529412,5.5588235294117645,0.0,0.7941176470588235,113.55882352941177,56.38235294117647,17.47058823529412,88.1470588235294,31.764705882352942,1.35,7.31,2.64,4.7,4.7,0.7941176470588235,0.873529411764706,568.5
20369,Matt Manning,DET,26,26,131.0,6.550000000000001,9.357142857142856,8.42142857142857,0.0,0.0,139.42142857142858,71.11428571428571,19.65,100.12142857142857,46.785714285714285,1.43,6.85,3.23,4.86,4.8,0.9357142857142857,1.0292857142857144,512.7
19979,Zach Plesac,CLE,29,29,164.0,8.631578947368421,11.508771929824562,12.46783625730994,0.0,0.0,175.50877192982455,86.3157894736842,28.7719298245614,127.55555555555556,44.11695906432748,1.34,7.02,2.45,4.75,4.84,0.9590643274853801,1.342690058479532,330.8
19362,Keegan Akin,BAL,21,21,98.0,5.297297297297297,7.063063063063063,6.180180180180179,0.0,0.0,97.11711711711712,52.090090090090094,16.774774774774773,89.17117117117118,40.61261261261261,1.41,8.18,3.77,4.76,4.98,0.8828828828828829,0.9711711711711712,597.5
27458,Kwang Hyun Kim,,24,24,113.0,6.131782945736434,7.883720930232558,7.007751937984496,0.0,0.0,121.7596899224806,59.56589147286822,17.51937984496124,86.72093023255815,38.542635658914726,1.42,6.91,3.09,4.73,4.79,0.875968992248062,0.875968992248062,556.9
21366,Glenn Otto,TEX,18,18,92.0,5.690721649484536,5.690721649484536,6.639175257731958,0.0,0.0,90.10309278350515,44.577319587628864,14.226804123711341,89.15463917525773,33.1958762886598,1.33,8.7,3.21,4.38,4.4,0.9484536082474226,1.043298969072165,570.6
19911,José Suarez,LAA,24,24,114.0,6.961832061068702,7.8320610687022905,7.8320610687022905,0.0,0.0,114.87022900763358,58.305343511450374,18.27480916030534,100.0763358778626,45.25190839694656,1.4,7.9,3.59,4.62,4.81,0.8702290076335878,1.131297709923664,484.7
9784,Garrett Richards,,24,24,114.0,6.138461538461539,7.892307692307693,7.015384615384615,0.0,0.0,119.26153846153846,61.38461538461538,17.53846153846154,95.58461538461539,48.23076923076923,1.46,7.54,3.78,4.84,4.85,0.8769230769230769,0.7892307692307693,600.5
5524,Madison Bumgarner,ARI,31,31,177.0,8.657608695652174,12.505434782608695,11.543478260869565,0.0,0.0,193.35326086956522,101.96739130434783,33.66847826086957,140.44565217391303,51.94565217391305,1.39,7.14,2.64,5.19,5.11,0.9619565217391304,0.7695652173913043,465.5
14710,Edwin Díaz,NYM,0,67,67.0,4.0,3.0,0.0,33.0,2.0,48.0,24.0,8.0,94.0,25.0,1.1,12.66,3.42,3.17,3.18,1.0,0.9,66.9
17130,Raisel Iglesias,LAA,0,68,68.0,4.0,3.0,0.0,31.0,2.0,54.0,25.0,9.0,87.0,19.0,1.08,11.54,2.58,3.27,3.3,1.0,1.0,51.5
7005,Ryan Pressly,HOU,0,66,66.0,4.0,3.0,0.0,30.0,2.0,56.0,24.0,7.0,78.0,20.0,1.15,10.63,2.73,3.22,3.19,0.9,1.0,67.8
19316,Eric Lauer,MIL,23,27,95.0,5.155038759689923,5.891472868217054,6.627906976744186,0.0,0.7364341085271318,93.52713178294573,48.6046511627907,16.2015503875969,89.10852713178295,36.821705426356594,1.37,8.49,3.47,4.64,4.8,0.6627906976744186,0.8837209302325582,310.6
sa3008130,Grayson Rodriguez,BAL,13,13,63.0,3.4054054054054057,4.256756756756757,5.108108108108109,0.0,0.0,59.5945945945946,31.5,10.216216216216218,61.2972972972973,23.83783783783784,1.34,8.83,3.47,4.53,4.63,0.7662162162162163,0.7662162162162163,466.1
22713,Carlos Hernández,KCR,24,24,116.0,6.059701492537314,7.791044776119403,7.791044776119403,0.0,0.0,116.86567164179104,62.32835820895522,17.313432835820894,100.41791044776119,51.940298507462686,1.45,7.75,3.99,4.85,4.84,0.7791044776119402,1.1253731343283582,443.2
6902,Martín Pérez,,23,23,105.0,6.125,7.0,7.0,0.0,0.0,112.0,55.125,15.75,84.875,37.625,1.42,7.25,3.23,4.69,4.73,0.7875000000000001,0.875,599.8
19244,Cole Irvin,OAK,29,29,141.0,7.6909090909090905,10.254545454545454,10.254545454545454,0.0,0.0,150.4,73.4909090909091,23.072727272727274,99.98181818181818,37.6,1.34,6.39,2.41,4.68,4.84,0.7690909090909092,1.0254545454545454,506.8
16258,Aaron Bummer,CHW,0,64,64.0,4.0,3.0,0.0,0.0,16.0,53.0,21.0,5.0,74.0,27.0,1.25,10.38,3.84,3.01,3.28,0.9,1.1,582.4
20160,Nate Pearson,TOR,15,33,76.0,4.606060606060606,4.606060606060606,4.606060606060606,0.0,0.7676767676767677,68.32323232323232,36.84848484848485,11.515151515151516,81.37373737373737,33.01010101010101,1.34,9.63,3.9,4.39,4.49,0.6909090909090909,0.9212121212121213,431.5
12863,Matt Barnes,BOS,0,66,66.0,4.0,3.0,0.0,11.0,10.0,54.0,26.0,7.0,86.0,29.0,1.24,11.7,3.9,3.6,3.45,0.9,0.9,274.0
19754,Reiver Sanmartin,CIN,13,33,72.0,3.8297872340425534,4.595744680851063,3.8297872340425534,0.0,0.7659574468085106,74.29787234042553,36.0,10.72340425531915,62.04255319148936,25.27659574468085,1.38,7.79,3.12,4.48,4.51,0.6893617021276596,0.6893617021276596,514.5
22815,Luis Patiño,TBR,15,55,98.0,5.813559322033899,5.813559322033899,4.1525423728813555,0.0,0.8305084745762712,87.20338983050847,46.50847457627119,14.949152542372882,102.98305084745763,40.69491525423729,1.3,9.45,3.71,4.26,4.43,0.747457627118644,0.747457627118644,295.6
19753,Jonathan Loáisiga,NYY,0,66,66.0,4.0,3.0,0.0,2.0,13.0,58.0,25.0,7.0,73.0,22.0,1.22,9.97,3.06,3.47,3.54,0.9,0.8,403.9
27463,Garrett Crochet,CHW,3,59,69.0,3.72972972972973,3.72972972972973,1.864864864864865,0.0,9.324324324324325,56.87837837837838,27.972972972972975,9.324324324324325,85.78378378378378,30.77027027027027,1.26,11.06,4.03,3.66,3.85,0.8391891891891893,0.8391891891891893,509.9
19716,Dustin May,LAD,5,29,47.0,2.764705882352941,1.8431372549019607,1.8431372549019607,0.0,0.9215686274509803,40.54901960784314,17.50980392156863,5.529411764705882,54.372549019607845,13.823529411764707,1.17,10.41,2.74,3.44,3.4,0.8294117647058823,0.7372549019607844,531.7
7593,Jordan Lyles,,28,28,134.0,5.936708860759493,10.177215189873419,8.481012658227849,0.0,0.0,145.873417721519,79.72151898734177,26.29113924050633,105.16455696202532,47.49367088607595,1.44,7.08,3.16,5.34,5.35,0.6784810126582279,0.5088607594936708,564.0
16122,Jordan Romano,TOR,0,66,66.0,4.0,3.0,0.0,27.0,3.0,52.0,25.0,7.0,85.0,26.0,1.19,11.57,3.6,3.38,3.41,0.8,1.0,96.5
17425,Erick Fedde,WSN,23,23,106.0,6.132231404958678,7.884297520661157,6.132231404958678,0.0,0.0,115.63636363636363,59.570247933884296,16.644628099173556,84.09917355371901,40.29752066115702,1.47,7.17,3.39,5.05,4.92,0.7008264462809918,0.5256198347107437,574.4
sa3010616,Matt Brash,SEA,11,43,83.0,4.278350515463917,5.134020618556701,4.278350515463917,0.0,0.8556701030927835,73.58762886597938,37.649484536082475,11.123711340206185,88.1340206185567,36.79381443298969,1.34,9.55,4.02,4.1,4.27,0.6845360824742268,0.7701030927835052,576.8
12880,Tyler Anderson,,29,29,164.0,8.733727810650889,11.644970414201184,10.674556213017752,0.0,0.0,175.64497041420117,91.2189349112426,32.023668639053255,128.09467455621302,49.49112426035503,1.37,7.0,2.71,5.01,5.15,0.7763313609467456,0.8733727810650888,549.7
23252,Spencer Howard,TEX,23,23,101.0,6.369369369369369,7.2792792792792795,5.45945945945946,0.0,0.0,99.18018018018017,52.77477477477478,16.37837837837838,94.63063063063063,40.94594594594595,1.39,8.45,3.65,4.73,4.77,0.7279279279279279,0.818918918918919,548.5
8223,Brett Anderson,,23,23,109.0,6.577586206896552,7.517241379310344,6.577586206896552,0.0,0.0,126.85344827586206,57.31896551724138,14.094827586206897,62.01724137931035,32.887931034482754,1.47,5.14,2.72,4.74,4.77,0.7517241379310345,0.8456896551724138,600.9
15816,Devin Williams,MIL,0,65,65.0,3.0,3.0,0.0,2.0,13.0,50.0,25.0,7.0,85.0,31.0,1.24,11.81,4.26,3.41,3.54,0.8,0.8,303.0
12972,Joe Ross,WSN,16,16,78.0,4.285714285714286,5.142857142857143,5.142857142857143,0.0,0.0,80.57142857142858,42.0,12.857142857142858,68.57142857142857,27.42857142857143,1.39,7.95,3.14,4.9,4.8,0.6857142857142857,0.5142857142857142,598.7
19959,Jesús Luzardo,MIA,16,34,83.0,4.69811320754717,5.481132075471698,4.69811320754717,0.0,0.7830188679245282,78.30188679245283,39.15094339622642,11.745283018867925,79.86792452830188,32.88679245283019,1.35,8.69,3.61,4.24,4.41,0.6264150943396226,0.7047169811320755,289.1
19388,Tony Gonsolin,LAD,26,26,124.0,7.136690647482014,8.028776978417266,8.028776978417266,0.0,0.0,121.32374100719424,67.79856115107914,22.302158273381295,124.89208633093524,53.5251798561151,1.4,9.04,3.85,4.89,4.93,0.6244604316546762,0.535251798561151,306.9
7738,Wily Peralta,,26,26,123.0,6.020979020979021,8.601398601398602,7.741258741258742,0.0,0.0,134.18181818181816,68.81118881118881,18.923076923076923,92.03496503496503,50.748251748251754,1.5,6.71,3.73,5.05,5.07,0.602097902097902,0.5160839160839161,598.5
17312,Justin Steele,CHC,15,48,91.0,4.789473684210526,5.587719298245614,4.789473684210526,0.0,0.7982456140350876,87.00877192982456,45.5,12.771929824561402,86.21052631578947,42.30701754385965,1.42,8.55,4.17,4.48,4.64,0.5587719298245614,0.718421052631579,590.2
20243,Zac Lowther,BAL,18,36,89.0,4.643478260869565,6.191304347826087,4.643478260869565,0.0,0.7739130434782608,89.77391304347826,47.208695652173915,13.930434782608696,75.84347826086956,39.469565217391306,1.45,7.63,3.94,4.75,5.0,0.5417391304347826,0.6965217391304348,999.0
15552,Chad Green,NYY,0,63,63.0,3.0,3.0,0.0,1.0,16.0,53.0,26.0,10.0,76.0,18.0,1.14,10.88,2.61,3.73,3.78,0.7,0.7,394.7
20099,Chris Paddack,SDP,10,26,61.0,3.588235294117647,3.588235294117647,3.588235294117647,0.0,0.8970588235294118,59.205882352941174,27.808823529411764,8.970588235294118,58.30882352941177,15.25,1.22,8.55,2.19,4.12,4.11,0.6279411764705882,0.6279411764705882,397.3
16401,Yonny Chirinos,TBR,16,48,97.0,5.520325203252033,5.520325203252033,5.520325203252033,0.0,0.7886178861788619,97.78861788617886,46.52845528455285,14.19512195121951,82.80487804878048,29.17886178861789,1.3,7.63,2.69,4.33,4.45,0.5520325203252032,0.7097560975609757,600.0
13273,Ross Stripling,TOR,15,37,80.0,4.8979591836734695,4.8979591836734695,4.081632653061225,0.0,0.8163265306122448,81.63265306122449,40.816326530612244,13.877551020408163,72.65306122448979,23.6734693877551,1.31,8.12,2.64,4.61,4.64,0.5714285714285714,0.8163265306122448,556.4
19350,Dean Kremer,BAL,15,15,71.0,3.6883116883116887,5.532467532467533,4.61038961038961,0.0,0.0,71.92207792207792,39.649350649350644,12.90909090909091,59.93506493506493,28.584415584415588,1.41,7.64,3.57,5.0,5.14,0.6454545454545454,0.4610389610389611,999.0
11760,Drew Smyly,,23,23,106.0,6.132231404958678,7.008264462809917,6.132231404958678,0.0,0.0,109.50413223140495,57.81818181818181,20.14876033057851,96.36363636363636,38.54545454545455,1.39,8.16,3.29,4.93,4.96,0.6132231404958677,0.6132231404958677,560.3
17186,Dinelson Lamet,SDP,0,52,52.0,3.0,2.0,0.0,8.0,5.0,41.0,20.0,6.0,66.0,18.0,1.14,11.48,3.09,3.4,3.39,0.7,0.6,365.0
6893,Johnny Cueto,,26,26,142.0,7.944055944055944,9.93006993006993,8.937062937062938,0.0,0.0,153.91608391608392,79.44055944055944,26.81118881118881,113.2027972027972,44.68531468531469,1.4,7.17,2.85,5.04,5.09,0.695104895104895,0.5958041958041959,586.7
20151,James Karinchak,CLE,0,66,66.0,3.0,3.0,0.0,2.0,13.0,50.0,26.0,8.0,90.0,33.0,1.25,12.32,4.47,3.5,3.58,0.7,0.8,418.8
13218,Michael Fulmer,DET,0,65,65.0,3.0,3.0,0.0,7.0,10.0,61.0,28.0,8.0,64.0,20.0,1.25,8.89,2.82,3.82,3.84,0.7,0.6,354.8
17586,Tanner Scott,BAL,0,60,60.0,3.0,3.0,0.0,2.0,13.0,49.0,23.0,6.0,72.0,30.0,1.32,10.78,4.51,3.51,3.77,0.7,0.8,600.2
3184,David Price,LAD,11,45,79.0,5.096774193548387,4.247311827956989,3.3978494623655915,0.0,0.8494623655913979,78.15053763440861,38.225806451612904,12.741935483870968,74.75268817204301,27.182795698924732,1.33,8.45,3.04,4.35,4.48,0.5946236559139785,0.42473118279569894,573.2
14993,Scott Barlow,KCR,0,66,66.0,3.0,3.0,0.0,27.0,3.0,57.0,28.0,8.0,74.0,27.0,1.27,10.14,3.65,3.75,3.75,0.7,0.8,171.6
7410,J.A. Happ,,26,26,138.0,7.885714285714285,9.857142857142856,7.885714285714285,0.0,0.0,148.84285714285713,77.87142857142857,25.62857142857143,112.37142857142857,45.34285714285714,1.4,7.29,2.94,5.05,5.04,0.6900000000000001,0.5914285714285714,593.6
16502,Ryan Yarbrough,TBR,24,24,119.0,6.8,7.6499999999999995,8.5,0.0,0.0,129.2,63.75,20.4,80.75,30.599999999999998,1.34,6.11,2.32,4.8,4.98,0.595,0.595,511.7
12828,Andrew Kittredge,TBR,0,65,65.0,4.0,3.0,0.0,20.0,7.0,57.0,24.0,7.0,70.0,19.0,1.17,9.73,2.65,3.3,3.42,0.7,0.8,276.5
13470,Lucas Sims,CIN,0,65,65.0,3.0,3.0,0.0,26.0,4.0,53.0,29.0,10.0,86.0,28.0,1.24,11.87,3.85,3.99,4.02,0.7,0.6,245.7
18325,Taylor Hearn,TEX,23,23,109.0,6.0078740157480315,7.724409448818897,7.724409448818897,0.0,0.0,108.14173228346456,58.36220472440945,18.023622047244096,100.41732283464567,48.92125984251968,1.44,8.26,4.01,4.8,4.94,0.6007874015748031,0.7724409448818897,578.8
6655,Craig Kimbrel,CHW,0,66,66.0,4.0,3.0,0.0,4.0,12.0,49.0,27.0,9.0,94.0,30.0,1.21,12.75,4.13,3.64,3.69,0.7,0.8,146.9
19871,Tucker Davidson,ATL,13,13,67.0,3.722222222222222,3.722222222222222,4.652777777777778,0.0,0.0,67.0,33.5,9.305555555555555,63.27777777777778,27.916666666666668,1.4,8.46,3.75,4.42,4.46,0.5583333333333333,0.7444444444444445,567.5
17594,Mitch Keller,PIT,21,37,108.0,6.096774193548387,7.838709677419355,5.225806451612903,0.0,0.8709677419354839,109.74193548387096,57.483870967741936,15.67741935483871,94.06451612903226,46.16129032258065,1.44,7.8,3.87,4.8,4.76,0.5225806451612903,0.43548387096774194,525.0
16094,Zach Thompson,PIT,23,51,119.0,6.1818181818181825,8.5,6.1818181818181825,0.0,0.7727272727272728,125.18181818181819,64.9090909090909,19.318181818181817,95.04545454545455,44.81818181818182,1.43,7.22,3.38,4.9,4.91,0.4636363636363636,0.3090909090909091,498.2
6345,Chris Archer,,19,19,97.0,5.542857142857143,6.466666666666667,6.466666666666667,0.0,0.0,98.84761904761905,52.65714285714285,16.62857142857143,89.60952380952381,36.02857142857143,1.39,8.29,3.34,4.85,4.84,0.5542857142857143,0.6466666666666666,600.8
12572,Blake Treinen,LAD,0,70,70.0,4.0,3.0,0.0,27.0,6.0,62.0,29.000000000000004,8.0,76.0,27.0,1.27,9.75,3.45,3.71,3.77,0.6,0.6,175.4
13619,Jakob Junis,,15,15,69.0,3.45,5.175,4.3125,0.0,0.0,73.3125,37.0875,12.075,58.65,21.5625,1.37,7.67,2.81,4.89,4.82,0.5175,0.5175,999.0
20302,David Peterson,NYM,13,13,65.0,3.7681159420289854,3.7681159420289854,4.710144927536232,0.0,0.0,62.173913043478265,30.144927536231883,8.478260869565217,61.231884057971016,27.318840579710145,1.37,8.45,3.72,4.16,4.42,0.5652173913043478,0.5652173913043478,578.9
19677,Gregory Soto,DET,0,68,68.0,3.0,3.0,0.0,24.0,4.0,56.0,27.0,7.0,82.0,34.0,1.32,10.79,4.46,3.58,3.73,0.6,0.9,199.8
22810,Roansy Contreras,PIT,11,11,57.0,3.5625,3.5625,4.453125,0.0,0.0,55.21875,27.609375,8.015625,52.546875,20.484375,1.33,8.35,3.27,4.42,4.47,0.5343749999999999,0.5343749999999999,472.5
17606,Cristian Javier,HOU,11,45,79.0,4.072164948453608,4.88659793814433,3.2577319587628866,0.0,0.8144329896907216,68.41237113402062,39.09278350515464,13.845360824742267,94.4742268041237,37.4639175257732,1.33,10.69,4.28,4.47,4.57,0.488659793814433,0.5701030927835051,314.7
20191,Garrett Whitlock,BOS,0,68,68.0,4.0,3.0,0.0,20.0,7.0,64.0,28.0,8.0,71.0,22.0,1.26,9.36,2.89,3.76,3.64,0.6,0.8,237.3
21052,Luis Gil,NYY,10,34,63.0,3.230769230769231,4.038461538461538,3.230769230769231,0.0,0.8076923076923077,55.730769230769226,32.30769230769231,10.5,72.69230769230768,34.73076923076923,1.42,10.37,4.89,4.6,4.75,0.4846153846153846,0.40384615384615385,475.2
11828,James Paxton,BOS,8,8,43.0,2.9318181818181817,2.9318181818181817,2.9318181818181817,0.0,0.0,41.04545454545455,20.522727272727273,5.863636363636363,44.95454545454545,14.659090909090908,1.28,9.42,3.05,4.19,4.08,0.5863636363636363,0.781818181818182,559.5
21537,Daniel Lynch,KCR,13,13,66.0,3.7714285714285714,4.714285714285714,4.714285714285714,0.0,0.0,67.88571428571427,33.942857142857136,9.428571428571429,51.857142857142854,26.400000000000002,1.43,7.07,3.55,4.68,4.74,0.5657142857142857,0.7542857142857143,499.3
sa917947,Nick Lodolo,CIN,6,6,32.0,1.7297297297297298,1.7297297297297298,2.5945945945945947,0.0,0.0,31.135135135135137,15.567567567567568,5.1891891891891895,33.729729729729726,11.243243243243244,1.31,9.39,3.09,4.26,4.24,0.518918918918919,0.518918918918919,521.1
20367,Brusdar Graterol,LAD,0,66,66.0,4.0,3.0,0.0,7.0,13.0,61.0,28.0,7.0,67.0,24.0,1.29,9.17,3.32,3.76,3.86,0.6,0.4,562.4
19268,Justin Dunn,SEA,16,16,82.0,4.767441860465116,5.720930232558139,4.767441860465116,0.0,0.0,77.23255813953489,43.860465116279066,13.348837209302326,81.04651162790698,38.13953488372093,1.41,8.87,4.19,4.86,4.92,0.5720930232558139,0.47674418604651164,564.5
18790,Dillon Peters,PIT,13,53,92.0,4.972972972972974,5.801801801801801,4.144144144144144,0.0,0.8288288288288288,92.82882882882882,45.585585585585584,13.26126126126126,75.42342342342342,33.15315315315315,1.38,7.44,3.27,4.49,4.66,0.49729729729729727,0.5801801801801801,600.4
20000,Tyler Wells,BAL,0,64,64.0,3.0,3.0,0.0,21.0,4.0,57.0,29.0,11.0,73.0,22.0,1.22,10.24,3.04,4.12,4.17,0.6,0.5,404.2
sa3008653,Cody Morris,CLE,6,38,58.0,3.36231884057971,3.36231884057971,2.5217391304347827,0.0,0.8405797101449275,52.95652173913043,26.057971014492754,8.405797101449275,60.52173913043478,21.014492753623188,1.27,9.42,3.26,4.07,4.17,0.5043478260869565,0.5884057971014492,583.4
19343,A.J. Puk,OAK,3,63,73.0,3.7435897435897436,3.7435897435897436,1.8717948717948718,4.679487179487179,9.358974358974358,65.51282051282051,30.884615384615383,9.358974358974358,74.87179487179486,29.01282051282051,1.3,9.22,3.59,3.82,4.05,0.5615384615384615,0.6551282051282051,543.0
22276,Dylan Coleman,KCR,0,60,60.0,3.0,3.0,0.0,0.0,11.0,52.0,26.0,7.0,68.0,27.0,1.31,10.18,4.06,3.83,3.87,0.6,0.6,589.8
17496,Diego Castillo,SEA,0,65,65.0,3.0,3.0,0.0,4.0,14.0,56.0,26.0,8.0,72.0,24.0,1.24,9.93,3.35,3.6,3.75,0.6,0.7,399.2
14986,Giovanny Gallegos,STL,0,70,70.0,4.0,3.0,0.0,23.0,7.0,60.0,29.000000000000004,10.0,80.0,23.0,1.18,10.23,2.9,3.71,3.85,0.5,0.5,115.1
17998,Pete Fairbanks,TBR,0,64,64.0,3.0,3.0,0.0,9.0,10.0,51.0,25.0,7.0,78.0,27.0,1.22,10.94,3.73,3.48,3.56,0.5,0.7,498.3
